Year,Exporter,Importer,Weight,Exporter_region,Import_region
2002,Zimbabwe,Lithuania,1.618,Sub-Saharan Africa,Europe
2002,United Kingdom,Oman,1.6161382,Europe,Northern Africa and Western Asia
2002,Belgium,Israel,1.6102479,Europe,Northern Africa and Western Asia
2002,Trinidad and Tobago,Cayman Islands,1.61,Latin America and the Caribbean,Latin America and the Caribbean
2002,Portugal,France,1.6091679,Europe,Europe
2002,"China, Hong Kong SAR","Korea, Republic",1.6078358,China,Eastern and South-Eastern Asia (excl. China)
2002,Lebanon,Guinea,1.6053195,Northern Africa and Western Asia,Sub-Saharan Africa
2002,Guatemala,Ireland,1.603,Latin America and the Caribbean,Europe
2002,Switzerland,Australia,1.6016812,Europe,Australia and New Zealand
2002,Singapore,Kazakhstan,1.6,Eastern and South-Eastern Asia (excl. China),Central and Southern Asia
2002,Senegal,United States,1.6,Sub-Saharan Africa,Northern America
2002,"Areas, nes",Senegal,1.6,,Sub-Saharan Africa
2002,Austria,Germany,1.6,Europe,Europe
2002,"China, Hong Kong SAR",China,1.6,China,China
2002,Brazil,Germany,1.6,Latin America and the Caribbean,Europe
2002,France,Iran,1.6,Europe,Central and Southern Asia
2002,Austria,"Other Asia, nes",1.6,Europe,
2002,Greece,Russian Federation,1.598,Europe,Europe
2002,Latvia,Russian Federation,1.598,Europe,Europe
2002,Eswatini,"Korea, Republic",1.59,Sub-Saharan Africa,Eastern and South-Eastern Asia (excl. China)
2002,"Korea, Republic","China, Hong Kong SAR",1.59,Eastern and South-Eastern Asia (excl. China),China
2002,"China, Hong Kong SAR",Thailand,1.581,China,Eastern and South-Eastern Asia (excl. China)
2002,Singapore,Myanmar,1.58,Eastern and South-Eastern Asia (excl. China),Eastern and South-Eastern Asia (excl. China)
2002,France,Cambodia,1.5794728,Europe,Eastern and South-Eastern Asia (excl. China)
2002,Italy,Ireland,1.578,Europe,Europe
2002,Jamaica,Austria,1.562,Latin America and the Caribbean,Europe
2002,Germany,Azerbaijan,1.56,Europe,Northern Africa and Western Asia
2002,Kenya,Estonia,1.56,Sub-Saharan Africa,Europe
2002,Brazil,Uruguay,1.56,Latin America and the Caribbean,Latin America and the Caribbean
2002,Singapore,Sri Lanka,1.5553547,Eastern and South-Eastern Asia (excl. China),Central and Southern Asia
2002,Russian Federation,Belarus,1.554,Europe,Europe
2002,Dominican Republic,United States,1.55,Latin America and the Caribbean,Northern America
2002,Vietnam,Croatia,1.538,Eastern and South-Eastern Asia (excl. China),Europe
2002,"Areas, nes",Greenland,1.536,,Northern America
2002,France,Greece,1.535,Europe,Europe
2002,Italy,"Korea, Republic",1.534,Europe,Eastern and South-Eastern Asia (excl. China)
2002,"Other Asia, nes",Marshall Islands,1.533,,Oceania (excl. Australia and New Zealand)
2002,Belgium,Cyprus,1.5310943,Europe,Northern Africa and Western Asia
2002,Dominican Republic,Turks and Caicos Islands,1.529,Latin America and the Caribbean,Latin America and the Caribbean
2002,Ethiopia,Lithuania,1.526,Sub-Saharan Africa,Europe
2002,"Other Europe, nes",Cameroon,1.524,,Sub-Saharan Africa
2002,Switzerland,Poland,1.524,Europe,Europe
2002,Indonesia,New Zealand,1.521,Eastern and South-Eastern Asia (excl. China),Australia and New Zealand
2002,Indonesia,Singapore,1.519,Eastern and South-Eastern Asia (excl. China),Eastern and South-Eastern Asia (excl. China)
2002,Guatemala,Lithuania,1.518,Latin America and the Caribbean,Europe
2002,Greece,France,1.516,Europe,Europe
2002,United States,Bulgaria,1.514,Northern America,Europe
2002,Belgium,Sierra Leone,1.513,Europe,Sub-Saharan Africa
2002,Thailand,Myanmar,1.51,Eastern and South-Eastern Asia (excl. China),Eastern and South-Eastern Asia (excl. China)
2002,Turkey,Australia,1.5034086,Northern Africa and Western Asia,Australia and New Zealand
2002,Lebanon,Burkina Faso,1.503,Northern Africa and Western Asia,Sub-Saharan Africa
2002,France,French Polynesia,1.5025826,Europe,Oceania (excl. Australia and New Zealand)
2002,Zambia,Canada,1.5,Sub-Saharan Africa,Northern America
2002,Turkey,Germany,1.5,Northern Africa and Western Asia,Europe
2002,Yemen,Jordan,1.5,Northern Africa and Western Asia,Northern Africa and Western Asia
2002,Venezuela,Austria,1.5,Latin America and the Caribbean,Europe
2002,Tanzania,New Zealand,1.5,Sub-Saharan Africa,Australia and New Zealand
2002,Peru,France,1.5,Latin America and the Caribbean,Europe
2002,Germany,Iran,1.5,Europe,Central and Southern Asia
2002,Italy,Jordan,1.5,Europe,Northern Africa and Western Asia
2002,Germany,Philippines,1.5,Europe,Eastern and South-Eastern Asia (excl. China)
2002,Sweden,China,1.4992682,Europe,China
2002,Denmark,Canada,1.4989572,Europe,Northern America
2002,Slovenia,Canada,1.498,Europe,Northern America
2002,United Kingdom,Germany,1.4973774,Europe,Europe
2002,Slovakia,Czech Republic,1.4957107,Europe,Europe
2002,Cyprus,United States,1.494624,Northern Africa and Western Asia,Northern America
2002,Malaysia,Australia,1.4918216,Eastern and South-Eastern Asia (excl. China),Australia and New Zealand
2002,Spain,Russian Federation,1.49,Europe,Europe
2002,Croatia,New Zealand,1.4894774,Europe,Australia and New Zealand
2002,Italy,Slovakia,1.4857844,Europe,Europe
2002,"Areas, nes",Italy,1.485,,Europe
2002,Kenya,Uganda,1.48,Sub-Saharan Africa,Sub-Saharan Africa
2002,Cote d'Ivoire,Canada,1.4789491,Sub-Saharan Africa,Northern America
2002,Malawi,Zambia,1.475,Sub-Saharan Africa,Sub-Saharan Africa
2002,United Kingdom,Bahrain,1.468377,Europe,Northern Africa and Western Asia
2002,United Kingdom,Singapore,1.4681449,Europe,Eastern and South-Eastern Asia (excl. China)
2002,Netherlands,Indonesia,1.467,Europe,Eastern and South-Eastern Asia (excl. China)
2002,Italy,El Salvador,1.4660575,Europe,Latin America and the Caribbean
2002,Belgium,Latvia,1.4648533,Europe,Europe
2002,"China, Hong Kong SAR",China,1.4637667,China,China
2002,Netherlands,Spain,1.4636805,Europe,Europe
2002,Germany,Cyprus,1.4614134,Europe,Northern Africa and Western Asia
2002,Brazil,Bolivia,1.458587,Latin America and the Caribbean,Latin America and the Caribbean
2002,Canada,"Other Asia, nes",1.458,Northern America,
2002,Belgium,Norway,1.457,Europe,Europe
2002,United States,Dominican Republic,1.45332,Northern America,Latin America and the Caribbean
2002,Italy,Gabon,1.45,Europe,Sub-Saharan Africa
2002,Netherlands,"Other Asia, nes",1.4490697,Europe,
2002,United States,Bermuda,1.448,Northern America,Northern America
2002,Germany,Moldova,1.4473042,Europe,Europe
2002,France,Benin,1.446517,Europe,Sub-Saharan Africa
2002,Honduras,Lithuania,1.446,Latin America and the Caribbean,Europe
2002,Belgium,Italy,1.4456176,Europe,Europe
2002,Canada,Germany,1.44,Northern America,Europe
2002,South Africa,Uganda,1.44,Sub-Saharan Africa,Sub-Saharan Africa
2002,Italy,Brunei Darussalam,1.437,Europe,Eastern and South-Eastern Asia (excl. China)
2002,Italy,Japan,1.436,Europe,Eastern and South-Eastern Asia (excl. China)
2002,Syria,Belgium,1.434,Northern Africa and Western Asia,Europe
2002,Italy,Sri Lanka,1.432389,Europe,Central and Southern Asia
2002,Malaysia,"China, Hong Kong SAR",1.4252436,Eastern and South-Eastern Asia (excl. China),China
2002,United Arab Emirates,Tanzania,1.423,Northern Africa and Western Asia,Sub-Saharan Africa
2002,Netherlands,India,1.42,Europe,Central and Southern Asia
2002,"Other Asia, nes",Singapore,1.4191517,,Eastern and South-Eastern Asia (excl. China)
2002,South Africa,Angola,1.418,Sub-Saharan Africa,Sub-Saharan Africa
